Poblacion,Generaciones,Greedy,Cruce,Mutacion,Fitness,Tiempo_de_ejecucion_en_ms
500,500,0.3,0.7,0.01,-49.19789313684378,123257
500,500,0.1,0.8,0.05,-51.23104033724942,101134
500,500,0.9,0.7,0.01,-54.32687999508628,140406
200,500,0.1,0.7,0.01,-47.63800812989903,337132
500,500,0.1,0.7,0.1,-54.23489839201231,400333
200,500,0.1,0.8,0.01,-50.37880953823418,39011
500,500,0.1,0.8,0.01,-49.21622754454365,409091
500,500,0.1,0.7,0.05,-51.346868474850694,91297
500,500,0.1,0.7,0.2,-54.274491235688224,92983
500,500,0.1,0.7,0.01,-48.885889165340025,78671
50,100,0.5,0.9,0.1,-49.32970626776572,5002
50,200,0.5,0.9,0.1,-47.4250502727326,5604
50,100,0.5,0.9,0.2,-47.401381289574225,4552
50,200,0.5,0.9,0.2,-49.43669717929711,5761
100,200,0.5,0.9,0.1,-49.51150242407579,12135
50,100,0.5,0.9,0.05,-46.220291594226715,4652
50,200,0.5,0.9,0.05,-46.86540379611667,11390
50,100,0.5,0.9,0.01,-48.39211438453426,10971
200,100,0.5,0.9,0.1,-50.884718740369976,26700
50,100,0.5,1.0,0.1,-47.052861250049695,307792
50,200,0.5,0.9,0.01,-46.489966766111344,310519
100,200,0.5,0.9,0.2,-47.40664059512408,321690
200,200,0.5,0.9,0.1,-50.03515527333032,335446
50,200,0.5,1.0,0.1,-46.67373185712395,8129
50,100,0.5,1.0,0.2,-46.97798030123377,8888
100,200,0.5,0.9,0.05,-47.49908733178646,13813
50,100,0.5,1.0,0.05,-46.83972776518396,6250
50,200,0.5,1.0,0.2,-47.29494495352594,7877
50,100,0.5,1.0,0.01,-46.554455140103435,5219
200,100,0.5,0.9,0.2,-50.94537103714249,326891
200,500,0.5,0.9,0.1,-50.5981776216579,354353
50,200,0.5,1.0,0.05,-46.01435020778271,6407
50,100,0.5,0.8,0.1,-46.74740787416673,5112
500,100,0.5,0.9,0.1,-51.224164328233066,359415
100,200,0.5,0.9,0.01,-46.61227131129911,12937
50,200,0.5,1.0,0.01,-45.76177531614704,6191
50,100,0.5,0.8,0.2,-47.33503013961119,4654
200,200,0.5,0.9,0.2,-50.91535046438251,30360
50,200,0.5,0.8,0.1,-49.25350365211283,5764
50,100,0.5,0.8,0.05,-46.07501080446516,4739
50,100,0.5,0.8,0.01,-46.31757448288007,4909
100,200,0.5,1.0,0.1,-48.25579428488542,12467
50,200,0.5,0.8,0.2,-47.088131821523014,6174
200,100,0.5,0.9,0.05,-48.23057778234006,20245
50,100,0.5,0.7,0.1,-46.28978603037145,4711
50,200,0.5,0.8,0.05,-48.714582757666896,5814
50,100,0.5,0.7,0.2,-47.09621758124023,4733
500,200,0.5,0.9,0.1,-53.58255923358049,383502
100,200,0.5,1.0,0.2,-49.71787636870897,12025
50,200,0.5,0.8,0.01,-45.80726254651395,6053
50,100,0.5,0.7,0.05,-47.265776166613044,4615
200,200,0.5,0.9,0.05,-49.640634669171945,25307
50,100,0.5,0.7,0.01,-46.55263067901557,4920
50,200,0.5,0.7,0.1,-45.86563178468922,6212
200,100,0.5,0.9,0.01,-48.84947392713057,19691
200,500,0.5,0.9,0.2,-53.482510831830325,41835
100,200,0.5,1.0,0.05,-48.25894244290786,12757
50,200,0.5,0.7,0.2,-46.35289398587964,6422
50,100,0.9,0.9,0.1,-51.01144649653567,7913
50,200,0.5,0.7,0.05,-47.807095420334356,6410
50,100,0.9,0.9,0.2,-51.41095642174142,8073
50,200,0.5,0.7,0.01,-45.98511373227944,6871
100,200,0.5,1.0,0.01,-49.32841732685831,13888
500,100,0.5,0.9,0.2,-51.944226281918105,54030
200,100,0.5,1.0,0.1,-50.220004930060796,21763
50,100,0.9,0.9,0.05,-51.28367033094379,8719
200,200,0.5,0.9,0.01,-47.50548290520745,27427
50,200,0.9,0.9,0.1,-51.24532898995207,9941
50,100,0.9,0.9,0.01,-51.21669034001091,8900
100,200,0.5,0.8,0.1,-47.88627970258844,13838
50,200,0.9,0.9,0.2,-51.16984254870886,10533
50,100,0.9,1.0,0.1,-50.860068829684124,8979
200,100,0.5,1.0,0.2,-47.60179969115297,23921
100,200,0.5,0.8,0.2,-48.251094689778114,14687
50,200,0.9,0.9,0.05,-51.10165245493992,10883
50,100,0.9,1.0,0.2,-51.033974777736546,9406
200,500,0.5,0.9,0.05,-51.09006935828901,48162
200,200,0.5,1.0,0.1,-51.274218071765176,30855
50,100,0.9,1.0,0.05,-50.77378796850823,9474
50,200,0.9,0.9,0.01,-53.793938030697575,10635
100,200,0.5,0.8,0.05,-47.88912938415486,15508
50,100,0.9,1.0,0.01,-50.81678073119696,10927
500,200,0.5,0.9,0.2,-52.202357707764996,81407
200,100,0.5,1.0,0.05,-47.547168696784006,26945
50,200,0.9,1.0,0.1,-51.30880147475258,12787
100,200,0.5,0.8,0.01,-47.698138972191806,17621
50,100,0.9,0.8,0.1,-51.0430958910099,10459
50,200,0.9,1.0,0.2,-51.25833566575167,12004
500,100,0.5,0.9,0.05,-50.721854236806,68072
200,200,0.5,1.0,0.2,-50.27751974557256,35058
50,100,0.9,0.8,0.2,-52.16047511207086,10215
100,200,0.5,0.7,0.1,-47.03693933299971,16550
50,200,0.9,1.0,0.05,-51.06002426326253,12014
200,100,0.5,1.0,0.01,-49.600276079079876,27257
50,100,0.9,0.8,0.05,-51.008262871476624,10276
200,500,0.5,0.9,0.01,-50.09792592716373,55605
50,200,0.9,1.0,0.01,-51.57951885821858,12184
50,100,0.9,0.8,0.01,-51.37583607050502,10108
100,200,0.5,0.7,0.2,-49.55746006595663,16633
50,200,0.9,0.8,0.1,-51.051964223771314,12546
50,100,0.9,0.7,0.1,-51.02493399460108,10897
200,200,0.5,1.0,0.05,-50.13260399918035,36033
200,100,0.5,0.8,0.1,-47.439224980679725,27979
100,200,0.5,0.7,0.05,-46.80035155646766,17656
50,100,0.9,0.7,0.2,-53.57489048504893,11102
50,200,0.9,0.8,0.2,-51.50900079411499,13044
50,100,0.9,0.7,0.05,-51.02780930297621,11322
50,200,0.9,0.8,0.05,-51.05450915575529,14002
100,200,0.5,0.7,0.01,-46.02472029952372,18817
50,100,0.9,0.7,0.01,-50.97131275356552,12268
200,100,0.5,0.8,0.2,-48.465103514966955,31049
50,200,0.9,0.8,0.01,-51.120450963687446,14395
50,100,0.3,0.9,0.1,-44.16464244137863,6075
500,100,0.5,0.9,0.01,-50.53837612230196,77873
200,200,0.5,1.0,0.01,-49.44547653848794,40070
50,100,0.3,0.9,0.2,-43.64058292472405,5695
200,500,0.5,1.0,0.1,-53.92494031076964,64440
500,200,0.5,0.9,0.05,-50.55824391297432,100770
50,100,0.3,0.9,0.05,-44.43697665501269,5333
50,200,0.9,0.7,0.1,-50.95722023327289,13800
100,200,0.9,0.9,0.1,-52.186904965480586,28279
50,100,0.3,0.9,0.01,-44.00920587945444,5496
50,100,0.3,1.0,0.1,-43.29817035162619,5996
50,200,0.9,0.7,0.2,-51.19068027081705,14281
200,100,0.5,0.8,0.05,-47.92818185663461,32219
50,100,0.3,1.0,0.2,-44.343749895469315,5855
50,100,0.3,1.0,0.05,-47.00375122237856,5702
50,100,0.3,1.0,0.01,-42.44663142660351,6330
50,200,0.9,0.7,0.05,-50.95377574611037,14569
100,200,0.9,0.9,0.2,-53.197489910505965,29398
200,200,0.5,0.8,0.1,-49.912472347450105,41883
50,100,0.3,0.8,0.1,-44.34380303157636,6025
50,100,0.3,0.8,0.2,-43.43920025827407,5519
50,200,0.9,0.7,0.01,-51.06292980519245,14161
50,100,0.3,0.8,0.05,-45.19196286197138,5934
200,100,0.5,0.8,0.01,-48.629645735588355,32588
50,100,0.3,0.8,0.01,-44.45414205054333,6134
50,200,0.3,0.9,0.1,-47.81718512002457,8609
50,100,0.3,0.7,0.1,-42.99649554906291,6783
50,200,0.3,0.9,0.2,-43.99889444378773,9460
100,200,0.9,0.9,0.05,-50.91335768950688,31295
50,100,0.3,0.7,0.2,-44.14627381330386,6633
200,500,0.5,1.0,0.2,-52.235095638585456,72499
50,200,0.3,0.9,0.05,-43.694458193159896,8888
50,100,0.3,0.7,0.05,-43.153320414576235,6488
200,200,0.5,0.8,0.2,-49.016536973194384,44340
50,100,0.3,0.7,0.01,-43.493348792428435,6127
50,200,0.3,0.9,0.01,-42.806249120932904,8405
500,100,0.5,1.0,0.1,-51.09392744117348,89798
50,100,0.1,0.9,0.1,-42.47902186150962,3541
200,100,0.5,0.7,0.1,-48.48839661250263,34941
50,100,0.1,0.9,0.2,-43.23057251331605,3410
50,200,0.3,1.0,0.1,-44.01638664203755,7771
50,100,0.1,0.9,0.05,-43.82023109619099,3320
50,100,0.1,0.9,0.01,-42.95700036858053,3551
100,200,0.9,0.9,0.01,-51.25262964807384,30570
50,100,0.1,1.0,0.1,-41.363182202170606,3851
50,200,0.3,1.0,0.2,-45.716754343538305,8759
50,100,0.1,1.0,0.2,-42.86880419987397,11852
50,200,0.3,1.0,0.05,-45.79052293952583,17909
50,100,0.1,1.0,0.05,-41.62457043983689,6760
50,100,0.1,1.0,0.01,-43.364082780558796,4836
50,100,0.1,0.8,0.1,-42.80075031560068,4378
500,200,0.5,0.9,0.01,-49.14492405902148,126734
50,200,0.3,1.0,0.01,-43.82412723242461,9696
200,100,0.5,0.7,0.2,-48.90786175842681,42664
50,100,0.1,0.8,0.2,-43.96713206365495,3807
50,100,0.1,0.8,0.05,-43.01173884132882,3603
200,200,0.5,0.8,0.05,-47.68456676667604,53472
50,200,0.3,0.8,0.1,-43.027784839948126,8491
100,200,0.9,1.0,0.1,-52.392517652887264,39820
50,100,0.1,0.8,0.01,-39.86880523702652,3730
50,100,0.1,0.7,0.1,-41.392820691483024,3537
50,200,0.3,0.8,0.2,-46.55849511872175,8369
50,100,0.1,0.7,0.2,-41.497139691564335,3719
50,100,0.1,0.7,0.05,-41.53522250187724,3967
50,100,0.1,0.7,0.01,-40.46227215353989,3571
50,200,0.3,0.8,0.05,-44.528308253406045,8644
200,500,0.5,1.0,0.05,-50.41667716337283,86967
50,50,0.5,0.9,0.1,-48.30335832390078,9402
50,200,0.3,0.8,0.01,-43.65648729770402,10874
200,100,0.5,0.7,0.05,-48.00908218926804,38396
50,50,0.5,0.9,0.2,-47.2251722089069,10115
100,200,0.9,1.0,0.2,-52.626853211340304,36535
50,200,0.3,0.7,0.1,-44.89227242241903,10819
50,50,0.5,0.9,0.05,-46.01187643834438,9796
50,200,0.3,0.7,0.2,-44.70927964179741,10925
200,200,0.5,0.8,0.01,-47.97441637605299,52084
50,50,0.5,0.9,0.01,-46.183076003694886,12606
500,100,0.5,1.0,0.2,-52.22257356642458,111827
50,200,0.3,0.7,0.05,-46.05865645599167,13866
50,50,0.5,1.0,0.1,-47.3444677642784,10770
50,200,0.3,0.7,0.01,-44.52665959816491,12153
50,50,0.5,1.0,0.2,-47.25584608901645,11829
200,100,0.5,0.7,0.01,-51.773687567902286,50067
100,200,0.9,1.0,0.05,-53.574241055352374,46289
50,200,0.1,0.9,0.1,-42.3136352695653,9546
50,50,0.5,1.0,0.05,-48.82647461902841,12730
50,200,0.1,0.9,0.2,-44.428769642190545,10581
50,200,0.1,0.9,0.05,-42.012569127940736,10471
50,50,0.5,1.0,0.01,-46.73378421716194,12959
50,200,0.1,0.9,0.01,-41.06017039531319,10864
50,50,0.5,0.8,0.1,-46.94992401478582,13778
200,200,0.5,0.7,0.1,-48.327803648827256,72788
50,200,0.1,1.0,0.1,-43.1032034121059,10429
50,50,0.5,0.8,0.2,-46.22625919349586,12957
50,200,0.1,1.0,0.2,-44.1601108179333,10363
200,500,0.5,1.0,0.01,-48.34804529164713,115539
100,200,0.9,1.0,0.01,-53.34166708149678,54642
50,50,0.5,0.8,0.05,-45.91998629536708,13893
50,200,0.1,1.0,0.05,-43.98226845295518,11807
50,200,0.1,1.0,0.01,-42.62517831725345,11042
50,50,0.5,0.8,0.01,-47.05662347586187,13384
500,200,0.5,1.0,0.1,-52.85935471772647,176744
50,200,0.1,0.8,0.1,-40.25158649509826,11509
50,50,0.5,0.7,0.1,-47.29376658456925,14671
200,100,0.9,0.9,0.1,-52.01529825734251,98285
50,200,0.1,0.8,0.2,-41.09336256346219,12202
50,50,0.5,0.7,0.2,-46.125429971485275,15121
50,200,0.1,0.8,0.05,-40.78798680515802,11072
100,200,0.9,0.8,0.1,-51.63452052938839,58708
50,50,0.5,0.7,0.05,-46.647908788262534,13139
200,200,0.5,0.7,0.2,-50.85314816281569,81525
50,200,0.1,0.8,0.01,-39.40309221129439,10292
50,200,0.1,0.7,0.1,-42.91376021930962,10438
50,50,0.5,0.7,0.01,-46.27912149271774,13795
500,100,0.5,1.0,0.05,-50.74168072321422,162464
50,200,0.1,0.7,0.2,-41.74460768381592,11654
50,200,0.1,0.7,0.05,-39.04949261073273,9203
50,50,0.9,0.9,0.1,-50.818034496634816,21944
50,200,0.1,0.7,0.01,-41.493101376599796,11365
100,200,0.9,0.8,0.2,-51.92704677089532,55877
50,50,0.9,0.9,0.2,-51.36528648530871,20087
200,500,0.5,0.8,0.1,-49.08396581353945,134152
200,100,0.9,0.9,0.2,-52.406153079926,93920
50,500,0.5,0.9,0.1,-47.309600197264366,27646
50,50,0.9,0.9,0.05,-51.36048737173985,18336
200,200,0.5,0.7,0.05,-48.420431224866384,74418
50,50,0.9,0.9,0.01,-51.29915829600387,17147
100,200,0.9,0.8,0.05,-51.2988992340922,45342
50,500,0.5,0.9,0.2,-49.89164718162324,24913
50,50,0.9,1.0,0.1,-51.23503980265324,16039
50,500,0.5,0.9,0.05,-46.688419049407045,24034
50,50,0.9,1.0,0.2,-51.00413380813985,17289
200,200,0.5,0.7,0.01,-49.515492930111144,59780
100,200,0.9,0.8,0.01,-51.33275340278866,43056
50,50,0.9,1.0,0.05,-52.12781763834901,17962
200,100,0.9,0.9,0.05,-51.45327613450673,75541
50,500,0.5,0.9,0.01,-46.02182215659244,26132
500,100,0.5,1.0,0.01,-48.30249432482961,135566
500,200,0.5,1.0,0.2,-54.11183825586722,190663
50,50,0.9,1.0,0.01,-51.07638449320608,16712
200,500,0.5,0.8,0.2,-52.15010135630671,99859
50,500,0.5,1.0,0.1,-47.56695270944969,22449
50,50,0.9,0.8,0.1,-51.065499405882825,15275
100,200,0.9,0.7,0.1,-51.847250833072096,41379
50,50,0.9,0.8,0.2,-51.11017156363582,15347
50,500,0.5,1.0,0.2,-48.21389966521311,22608
50,50,0.9,0.8,0.05,-51.037531298163124,15451
200,100,0.9,0.9,0.01,-52.554056475008416,71201
50,500,0.5,1.0,0.05,-47.46406129043056,26215
100,200,0.9,0.7,0.2,-52.339939958192666,41650
200,200,0.9,0.9,0.1,-54.26921594524164,85317
50,50,0.9,0.8,0.01,-50.91660708195356,16988
50,50,0.9,0.7,0.1,-51.02375440829649,15738
50,500,0.5,1.0,0.01,-46.2555203394716,24158
50,50,0.9,0.7,0.2,-51.32292402045414,17453
100,200,0.9,0.7,0.05,-51.08573597665343,45042
50,500,0.5,0.8,0.1,-47.881545134471914,27934
200,500,0.5,0.8,0.05,-48.47825303008302,102953
50,50,0.9,0.7,0.05,-52.45178353591892,20814
500,100,0.5,0.8,0.1,-51.57032197783225,124966
50,50,0.9,0.7,0.01,-51.297462866969255,15992
200,100,0.9,1.0,0.1,-54.07434111059643,76559
50,500,0.5,0.8,0.2,-47.602143981692095,23256
50,50,0.3,0.9,0.1,-44.02993689904288,6765
50,50,0.3,0.9,0.2,-46.33089889404707,6826
100,200,0.9,0.7,0.01,-51.824308309507565,42486
200,200,0.9,0.9,0.2,-54.49809542263136,88236
50,50,0.3,0.9,0.05,-43.56278590240711,6880
50,500,0.5,0.8,0.05,-46.945859508225595,23946
500,200,0.5,1.0,0.05,-51.54731217367625,163858
50,50,0.3,0.9,0.01,-44.52881437487892,8667
50,50,0.3,1.0,0.1,-44.292948463129086,10009
100,200,0.3,0.9,0.1,-48.26116493878057,31867
50,50,0.3,1.0,0.2,-44.9122032334101,8909
50,50,0.3,1.0,0.05,-44.82224871463291,7601
50,500,0.5,0.8,0.01,-45.92241180241041,32455
50,50,0.3,1.0,0.01,-44.294462421921835,9165
50,50,0.3,0.8,0.1,-42.7674619812435,9873
100,200,0.3,0.9,0.2,-44.90069092000647,31888
50,500,0.5,0.7,0.1,-50.33085243237194,25515
50,50,0.3,0.8,0.2,-45.00458552986333,9314
200,100,0.9,1.0,0.2,-53.85536216827191,86078
50,50,0.3,0.8,0.05,-42.95329719293002,7238
200,500,0.5,0.8,0.01,-50.07475680201377,118577
50,50,0.3,0.8,0.01,-45.35608809500234,7797
100,200,0.3,0.9,0.05,-48.74381533647306,27928
50,50,0.3,0.7,0.1,-43.859122816648586,8448
50,500,0.5,0.7,0.2,-50.1648260268567,26548
50,50,0.3,0.7,0.2,-45.21098011247766,7654
200,200,0.9,0.9,0.05,-53.72367546732874,101815
50,50,0.3,0.7,0.05,-42.96350344184779,7346
500,100,0.5,0.8,0.2,-49.244631510587034,136870
50,50,0.3,0.7,0.01,-45.83041694204944,7233
100,200,0.3,0.9,0.01,-44.155051108367715,25909
50,50,0.1,0.9,0.1,-41.679083849714054,3855
50,500,0.5,0.7,0.05,-47.168312614019314,26114
50,50,0.1,0.9,0.2,-41.42639147932871,3792
50,50,0.1,0.9,0.05,-40.05206626941355,3776
50,50,0.1,0.9,0.01,-40.46324459348729,4087
50,50,0.1,1.0,0.1,-41.26837306289102,4203
50,50,0.1,1.0,0.2,-41.41078668726148,4172
50,50,0.1,1.0,0.05,-42.909734159180026,4501
100,200,0.3,1.0,0.1,-46.29681897380749,26649
50,50,0.1,1.0,0.01,-41.39705254673584,3930
50,500,0.5,0.7,0.01,-46.56733301793184,26315
50,50,0.1,0.8,0.1,-44.346915278080324,3963
200,100,0.9,1.0,0.05,-51.23857648310874,80966
50,50,0.1,0.8,0.2,-41.430012391382455,3710
50,50,0.1,0.8,0.05,-41.02429478264493,3688
50,50,0.1,0.8,0.01,-42.02656169373421,3690
50,50,0.1,0.7,0.1,-39.30988690842603,3777
50,50,0.1,0.7,0.2,-40.5866457445782,3941
100,200,0.3,1.0,0.2,-46.99552697852678,25799
50,50,0.1,0.7,0.05,-38.69020720693294,6707
50,50,0.1,0.7,0.01,-40.356257869554966,4760
50,500,0.9,0.9,0.1,-52.88998364240874,36179
200,500,0.5,0.7,0.1,-52.51328772789965,113415
100,200,0.3,1.0,0.05,-47.57490698206579,34222
500,200,0.5,1.0,0.01,-51.85085513281355,194499
200,200,0.9,0.9,0.01,-53.92351299476486,102615
50,500,0.3,0.9,0.1,-46.29844100782266,28003
50,500,0.9,0.9,0.2,-52.43467596846413,36393
100,200,0.3,1.0,0.01,-46.13095864333532,25393
50,500,0.3,0.9,0.2,-47.7836871362434,22329
200,100,0.9,1.0,0.01,-51.210538273637326,88914
500,100,0.5,0.8,0.05,-48.65237919046038,145072
50,500,0.9,0.9,0.05,-51.4633926476882,33741
50,500,0.3,0.9,0.05,-44.288252292804145,22652
100,200,0.3,0.8,0.1,-43.714073802843004,25355
50,500,0.3,0.9,0.01,-45.20023549524813,32942
100,200,0.3,0.8,0.2,-47.131737267144615,34574
50,500,0.9,0.9,0.01,-51.2251775328739,38755
50,500,0.3,1.0,0.1,-44.46344287309781,9766
200,200,0.9,1.0,0.1,-51.808650242480866,91964
200,500,0.5,0.7,0.2,-53.57098901290445,104100
100,200,0.3,0.8,0.05,-44.06604347403529,9649
200,100,0.9,0.8,0.1,-51.45891179581661,63893
50,500,0.9,1.0,0.1,-51.173593869383076,14824
50,500,0.3,1.0,0.2,-46.63914429489681,12580
100,200,0.3,0.8,0.01,-45.63195316127998,14197
50,500,0.3,1.0,0.05,-45.17141355979062,10732
50,500,0.9,1.0,0.2,-52.22841753516332,16797
100,200,0.3,0.7,0.1,-45.46096967217891,10653
50,500,0.3,1.0,0.01,-44.832207242078,9597
100,200,0.3,0.7,0.2,-46.0103797025169,11257
500,100,0.5,0.8,0.01,-49.029269077951206,83240
200,100,0.9,0.8,0.2,-53.5190302800534,32727
50,500,0.9,1.0,0.05,-51.886875441630906,14947
500,200,0.5,0.8,0.1,-52.176684381367345,134484
50,500,0.3,0.8,0.1,-45.545296521609174,9864
200,200,0.9,1.0,0.2,-53.62004213578873,43306
100,200,0.3,0.7,0.05,-46.584035757136036,10027
200,500,0.5,0.7,0.05,-52.796474378879914,47496
50,500,0.3,0.8,0.2,-46.281234724180436,8324
50,500,0.9,1.0,0.01,-50.924282672675766,12496
100,200,0.3,0.7,0.01,-45.08175149641422,9033
50,500,0.3,0.8,0.05,-43.938491262463664,8102
100,200,0.1,0.9,0.1,-46.23190238689853,6934
50,500,0.9,0.8,0.1,-51.677442049999414,12476
50,500,0.3,0.8,0.01,-43.257834181189374,8392
200,100,0.9,0.8,0.05,-55.67700385586265,29942
100,200,0.1,0.9,0.2,-45.65323949169896,6776
50,500,0.3,0.7,0.1,-44.29962646143808,8045
100,200,0.1,0.9,0.05,-45.22184679567771,6688
50,500,0.9,0.8,0.2,-52.50999736816798,11887
200,200,0.9,1.0,0.05,-52.47531868529735,34876
50,500,0.3,0.7,0.2,-46.40615632868573,8543
100,200,0.1,0.9,0.01,-45.36595908114683,7202
200,500,0.5,0.7,0.01,-48.9900230741967,39398
50,500,0.9,0.8,0.05,-51.35933349347998,12681
500,100,0.5,0.7,0.1,-48.16556001629115,52870
50,500,0.3,0.7,0.05,-43.88305276289508,8362
100,200,0.1,1.0,0.1,-45.77101988383474,7191
100,200,0.1,1.0,0.2,-47.25268035729025,7373
50,500,0.3,0.7,0.01,-43.2471011950342,8316
200,100,0.9,0.8,0.01,-52.16466911134106,30260
50,500,0.9,0.8,0.01,-51.42493437605499,12162
100,200,0.1,1.0,0.05,-43.7701997845196,7207
50,500,0.1,0.9,0.1,-46.99030410027286,7188
500,200,0.5,0.8,0.2,-50.78849988964066,69849
100,200,0.1,1.0,0.01,-43.163947685003464,7051
50,500,0.1,0.9,0.2,-46.41937994249211,7015
200,200,0.9,1.0,0.01,-51.378801512638766,36017
50,500,0.9,0.7,0.1,-51.430756008398,12276
100,200,0.1,0.8,0.1,-44.65560439625769,6613
50,500,0.1,0.9,0.05,-44.37507778778658,6937
100,200,0.1,0.8,0.2,-46.89943140888245,6649
50,500,0.9,0.7,0.2,-52.75130192566838,11864
50,500,0.1,0.9,0.01,-42.033355310106835,7099
200,100,0.9,0.7,0.1,-51.70304734708024,29786
100,200,0.1,0.8,0.05,-43.64574578516782,6968
50,500,0.1,1.0,0.1,-43.06418038842001,7602
50,500,0.9,0.7,0.05,-51.1575436763045,12351
200,500,0.9,0.9,0.1,-53.31838203919022,51031
100,200,0.1,0.8,0.01,-45.29483702724907,7032
50,500,0.1,1.0,0.2,-44.50022425246095,7026
500,100,0.5,0.7,0.2,-50.00382834315735,52576
100,200,0.1,0.7,0.1,-46.634712632301756,6490
200,200,0.9,0.8,0.1,-52.78968654256646,35005
50,500,0.1,1.0,0.05,-43.97310321182823,8352
50,500,0.9,0.7,0.01,-51.147581609699245,13134
100,200,0.1,0.7,0.2,-45.06640975659196,7436
50,500,0.1,1.0,0.01,-41.858321178286,7164
50,500,0.1,0.8,0.1,-42.91058038324051,6980
200,100,0.9,0.7,0.2,-52.02258739647228,30563
100,200,0.1,0.7,0.05,-43.47577774828277,6813
50,500,0.1,0.7,0.1,-42.988336358141986,7038
50,500,0.1,0.8,0.2,-44.00216359994997,6844
100,200,0.1,0.7,0.01,-42.024953580396485,6500
50,500,0.1,0.7,0.2,-44.93793187784486,6831
50,500,0.1,0.8,0.05,-44.03635356191067,7206
50,500,0.1,0.7,0.05,-42.37147957162762,7306
50,500,0.1,0.8,0.01,-42.9826488715519,7336
500,200,0.5,0.8,0.05,-53.36956329611987,70821
200,200,0.9,0.8,0.2,-54.10598919340702,36605
50,500,0.1,0.7,0.01,-43.73141497189483,8765
100,500,0.5,0.9,0.1,-49.43766236445669,21982
200,100,0.9,0.7,0.05,-52.46412577765618,32145
200,500,0.9,0.9,0.2,-55.131606411509146,55575
100,100,0.5,0.9,0.1,-46.94779736572937,9723
500,100,0.5,0.7,0.05,-49.37858184116725,55365
100,100,0.5,0.9,0.2,-47.7845536410337,9276
100,500,0.5,0.9,0.2,-49.752325739203386,19671
100,100,0.5,0.9,0.05,-47.58132176370748,10756
200,200,0.9,0.8,0.05,-52.588744853138074,36711
200,100,0.9,0.7,0.01,-52.19800239416186,30157
100,100,0.5,0.9,0.01,-48.219271868188414,10520
100,500,0.5,0.9,0.05,-48.0638843125328,21559
500,50,0.5,0.9,0.1,-51.00047524671221,45177
200,100,0.3,0.9,0.1,-47.521728939519896,14453
100,100,0.5,1.0,0.1,-50.386342124463766,11445
200,500,0.9,0.9,0.05,-52.567077295308174,55441
500,100,0.5,0.7,0.01,-50.24941278299291,51456
200,100,0.3,0.9,0.2,-45.86834801316642,14045
100,100,0.5,1.0,0.2,-47.441780942460746,12196
500,200,0.5,0.8,0.01,-51.44594177999976,71609
100,500,0.5,0.9,0.01,-46.489937053304246,23868
200,200,0.9,0.8,0.01,-51.365831285705596,33995
100,100,0.5,1.0,0.05,-48.01454814345498,11679
200,100,0.3,0.9,0.05,-46.047042711591885,20246
100,500,0.5,1.0,0.1,-49.38153442935792,20715
100,100,0.5,1.0,0.01,-46.73732504065577,12529
500,50,0.5,0.9,0.2,-49.083666341075954,45373
100,100,0.5,0.8,0.1,-48.09474771884809,10034
200,100,0.3,0.9,0.01,-45.565839057995376,15366
200,200,0.9,0.7,0.1,-52.58420646179187,32399
100,100,0.5,0.8,0.2,-47.833400887552216,10014
100,500,0.5,1.0,0.2,-50.27616999848952,21439
200,100,0.3,1.0,0.1,-46.86736796622471,14515
100,100,0.5,0.8,0.05,-47.195624395223945,9857
200,500,0.9,0.9,0.01,-51.657545212366145,55905
100,100,0.5,0.8,0.01,-46.495007984370226,10199
200,100,0.3,1.0,0.2,-46.57431954783119,15282
100,500,0.5,1.0,0.05,-48.51308571146158,20660
500,50,0.5,0.9,0.05,-48.64061019802339,45703
500,100,0.9,0.9,0.1,-54.32399082449839,74302
200,200,0.9,0.7,0.2,-52.494216654833124,36292
100,100,0.5,0.7,0.1,-48.46518684788563,9904
500,200,0.5,0.7,0.1,-51.25301124609477,74310
200,100,0.3,1.0,0.05,-48.89600382827702,14650
100,100,0.5,0.7,0.2,-46.96286570268905,9080
100,500,0.5,1.0,0.01,-47.876582509415435,20042
100,100,0.5,0.7,0.05,-46.67796362105465,9052
200,100,0.3,1.0,0.01,-51.147650814372156,14066
100,100,0.5,0.7,0.01,-48.64782005484966,9419
100,500,0.5,0.8,0.1,-48.40853444746853,19339
200,500,0.9,1.0,0.1,-53.29683264974985,51111
200,200,0.9,0.7,0.05,-54.53042335003448,33728
200,100,0.3,0.8,0.1,-48.27571361125771,14024
500,50,0.5,0.9,0.01,-50.511333992729334,42817
100,100,0.9,0.9,0.1,-51.71117777440088,14965
200,100,0.3,0.8,0.2,-47.08981089049278,14415
100,500,0.5,0.8,0.2,-52.66135246010147,19536
100,100,0.9,0.9,0.2,-52.25212176718767,15023
200,100,0.3,0.8,0.05,-45.397325817629934,14801
200,200,0.9,0.7,0.01,-51.66122679969144,35711
100,500,0.5,0.8,0.05,-48.05540915729538,19474
500,200,0.5,0.7,0.2,-50.745001917475776,68732
100,100,0.9,0.9,0.05,-50.917547332877525,16062
500,100,0.9,0.9,0.2,-53.66164275759749,75279
200,100,0.3,0.8,0.01,-45.169762541245355,14637
200,500,0.9,1.0,0.2,-55.628682897861054,53659
500,50,0.5,1.0,0.1,-49.30289616580341,46629
100,100,0.9,0.9,0.01,-51.052304347374005,14251
200,200,0.3,0.9,0.1,-47.3717630750447,20691
100,500,0.5,0.8,0.01,-46.815225455929614,20191
